SERIES,NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD,CITATION,CONTRIBUTOR,DOCUMENT_CITATION,CODE_LINK
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1999,32.32914285,0.262295082,4.7963027,0,0.008910674,0.192597364,0.158100096,0.640391867,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1984,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1986,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1987,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1988,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1989,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1992,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1993,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1994,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1995,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1996,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1997,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,1998,,,,,,,,,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2000,111.5625353,0.674008811,51.270801,0,0.003778734,0.079596554,0.886146872,0.030477839,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2001,159,0.603448276,50.26593345,0,0,0,0.530600132,0.469399868,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2002,135.5695758,0.396659708,38.02030058,0,0.003312954,0.019325498,0.681729066,0.295632481,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2003,69.21558521,0.247311828,14.0555439,0,0.002618988,0.13296948,0.317187337,0.547224195,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2004,29.39960891,0.805555556,35.00261697,0,0.006352774,0.02543516,0.822847197,0.145364868,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2005,19.06246126,0.700934579,32.20617883,0,0.001273715,0.126366724,0.259022776,0.613336784,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2006,61.599511,0.693617021,56.76869261,0,0.005363667,0.021267425,0.896917914,0.076450994,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2007,26.06702671,0.369942197,21.1265,0,0.001446896,0.16917542,0.242100439,0.587277244,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2008,80.12326251,0.629251701,177.8787514,0,0.000490029,0.01115802,0.931918953,0.056432999,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2009,45.51873801,0.453744493,45.84012128,0,0.005922869,0.029860978,0.245952943,0.71826321,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2010,21.77527064,0.179271709,3.97415019,0,0.030259256,0.280218867,0.465203074,0.224318803,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2011,90.13500922,0.4617737,77.46986876,0,0.000831433,0.136288679,0.719492373,0.143387515,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2012,116.1267228,0.784741144,107.9426842,0,0.000586019,0.012056187,0.776798288,0.210559506,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2013,10.02116005,0.232227488,9.40524649,0,0.001117674,0.025892943,0.147475924,0.825513458,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2015,7.01737882,0.696969697,2.85726508,0,0.001804515,0.459429321,0.29615653,0.242609633,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2016,327.1794872,0.598557692,93.07902638,0,0.020683732,0.13523402,0.780922692,0.063159557,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2017,146.6110357,0.198521647,23.48276433,0,0.009941526,0.246909332,0.12470571,0.618443432,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2018,369.6526679,0.303118202,146.0368441,0,0.001312836,0.090563099,0.883728666,0.024395399,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,50,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Strait of Georgia,South Fork Nooksack Chinook,SF Nooksack R.,2,Chinook salmon,spring,,2014,23.24161171,0.417112299,13.18724516,0,0.034416608,0.053509281,0.55343422,0.35863989,,,Survey,Puget Sound Chinook Natural Origin Spawner Abundance (1984-2018). Spawner abundance data. Muckleshoot Tribe and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.,"WDFW, Muckleshoot Tribe",,
PSchinook2020,51,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Whidbey Basin,South Fork Stillaguamish Chinook,SF Stillaguamish R.,10,Chinook salmon,summer/fall,,2009,55.79910985,0.35042735,8.91071999,0,0.040479818,0.292010893,0.633369419,0.03413987,,,Survey,"Puget Sound Chinook Natural Origin Spawner Abundance (1974-2019). Spawner abundance data. Stillaguamish Tribe, Tulalip Tribe, and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.","WDFW, Stillaguamish Tribe, Tulalip Tribe",,
PSchinook2020,51,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Whidbey Basin,South Fork Stillaguamish Chinook,SF Stillaguamish R.,10,Chinook salmon,summer/fall,,2010,22.78583467,0.362745098,2.79221496,0,0.058198711,0.279176593,0.49448441,0.168140287,,,Survey,"Puget Sound Chinook Natural Origin Spawner Abundance (1974-2019). Spawner abundance data. Stillaguamish Tribe, Tulalip Tribe, and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.","WDFW, Stillaguamish Tribe, Tulalip Tribe",,
PSchinook2020,51,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Whidbey Basin,South Fork Stillaguamish Chinook,SF Stillaguamish R.,10,Chinook salmon,summer/fall,,2011,183.359889,0.466666667,35.50190156,0,0.082547464,0.360423913,0.479524404,0.077504218,,,Survey,"Puget Sound Chinook Natural Origin Spawner Abundance (1974-2019). Spawner abundance data. Stillaguamish Tribe, Tulalip Tribe, and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.","WDFW, Stillaguamish Tribe, Tulalip Tribe",,
PSchinook2020,51,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Whidbey Basin,South Fork Stillaguamish Chinook,SF Stillaguamish R.,10,Chinook salmon,summer/fall,,2012,246.5167486,0.909090909,89.27578306,0,0.082884125,0.294652863,0.581045658,0.041417354,,,Survey,"Puget Sound Chinook Natural Origin Spawner Abundance (1974-2019). Spawner abundance data. Stillaguamish Tribe, Tulalip Tribe, and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.","WDFW, Stillaguamish Tribe, Tulalip Tribe",,
PSchinook2020,51,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",Whidbey Basin,South Fork Stillaguamish Chinook,SF Stillaguamish R.,10,Chinook salmon,summer/fall,,2013,96.34073621,0.625,47.68270439,0,0.013539081,0.168175457,0.729332346,0.088953116,,,Survey,"Puget Sound Chinook Natural Origin Spawner Abundance (1974-2019). Spawner abundance data. Stillaguamish Tribe, Tulalip Tribe, and Washington Department of Fish and Wildlife. Personal communication with Mindy Rowse 2020.","WDFW, Stillaguamish Tribe, Tulalip Tribe",,
